Q9UKT9 ENST00000346872
A6NK59 ENST00000487349
Q6UXB3 ENST00000359228
O95379 ENST00000503646
P31513 ENST00000367755
P31512 ENST00000367749
O95377 ENST00000338513
Q6UXB4 ENST00000328853
Q6UXB8 ENST00000373674
Q96KR1 ENST00000265069
O95372 ENST00000374514
Q9NQS1 ENST00000306730
Q96KR4 ENST00000420910
Q96L34 ENST00000262891
Q96L33 ENST00000220507
Q9NQS3 ENST00000485303
Q6PHR2 ENST00000440863
Q9NR45 ENST00000210444
Q9NQS5 ENST00000267015
O95376 ENST00000356401
O95373 ENST00000379719
P19875 ENST00000508487
Q9NR46 ENST00000372554
P19876 ENST00000296026
P18545 ENST00000573076
Q6UXB0 ENST00000383847
Q9NQS7 ENST00000394818
Q9NR48 ENST00000368346
P20853 ENST00000301146
Q6PI26 ENST00000325599
Q96KQ4 ENST00000202556
Q96KQ7 ENST00000420336
Q6PI25 ENST00000311445
P05230 ENST00000359370
P05231 ENST00000258743
P20851 ENST00000391923
A6NJU9 ENST00000520915
O95388 ENST00000250160
O95389 ENST00000581324
Q9UEG4 ENST00000262525
Q9NR50 ENST00000360403
O95382 ENST00000357582
Q96L21 ENST00000298283
Q9NQT4 ENST00000221233
P19883 ENST00000256759
Q9C040 ENST00000338700
Q9NR55 ENST00000243440
Q9NQT5 ENST00000327304
Q9NR56 ENST00000282486
Q9NQT6 ENST00000265825
O60636 ENST00000369516
Q9NQT8 ENST00000524189
O60637 ENST00000267970
O60635 ENST00000372003
P19878 ENST00000367535
Q96KP4 ENST00000579847
O95390 ENST00000257868
Q8N5Z0 ENST00000509167
Q96KP6 ENST00000509841
Q96L15 ENST00000397068
Q8N5Z5 ENST00000403888
A6NK75 ENST00000357774
P06576 ENST00000262030
O95399 ENST00000054668
Q5SWX8 ENST00000287859
O60609 ENST00000274721
O95393 ENST00000295379
O95394 ENST00000506587
O95391 ENST00000297151
O95398 ENST00000449771
O95395 ENST00000560585
O60603 ENST00000260010
O95396 ENST00000244051
Q03701 ENST00000234170
Q6UWV7 ENST00000517870
O60602 ENST00000366881
Q9NQM4 ENST00000535523
Q96KG7 ENST00000274473
Q13085 ENST00000353139
Q6UWV2 ENST00000278949
Q6UX72 ENST00000449549
Q96KG9 ENST00000270176
Q6T310 ENST00000241463
Q13084 ENST00000199706
Q6UX71 ENST00000377252
Q6UX73 ENST00000350219
Q6UWV6 ENST00000572279
Q13087 ENST00000219406
Q8N5Q1 ENST00000424985
Q8N612 ENST00000265978
Q658Y4 ENST00000334705
Q9NQN1 ENST00000341959
Q6UWW9 ENST00000354905
O60613 ENST00000331835
Q6UWW8 ENST00000303334
O60610 ENST00000398557
Q13093 ENST00000537365
Q52WX2 ENST00000341901
Q6UWW0 ENST00000316144
Q13094 ENST00000046794
Q96KF7 ENST00000392863
Q8N5P1 ENST00000272570
Q13098 ENST00000392358
Q13099 ENST00000319980
Q96KE9 ENST00000536364
Q8N608 ENST00000393147
Q8N609 ENST00000310754
Q9NR00 ENST00000315792
Q7L622 ENST00000206595
Q9NR09 ENST00000421745
Q6UWT4 ENST00000318315
Q6UX53 ENST00000394252
Q5SWW7 ENST00000409178
Q8N5N7 ENST00000374865
A6NJZ7 ENST00000433039
Q9NR11 ENST00000423823
Q9NR12 ENST00000355841
Q9NQP4 ENST00000371419
Q9NR19 ENST00000253382
Q96KD3 ENST00000315184
Q6UWU2 ENST00000295759
Q6UX65 ENST00000539140
Q6UWU4 ENST00000355190
Q8N668 ENST00000311832
Q5R372 ENST00000251507
P19801 ENST00000467291
Q96KK5 ENST00000377459
Q9NQI0 ENST00000505374
Q8N5U0 ENST00000316375
Q8N660 ENST00000369187
Q8N661 ENST00000327042
Q6UWZ7 ENST00000321945
Q8N5U6 ENST00000413266
P20809 ENST00000585513
P20807 ENST00000397163
Q96KJ9 ENST00000376075
Q8N653 ENST00000215739
Q8N5T2 ENST00000264866
Q8N5S9 ENST00000158166
Q6UWY0 ENST00000380009
Q6UWX4 ENST00000343410
Q8N5S1 ENST00000321510
Q6UX98 ENST00000310442
Q8N5S3 ENST00000398634
Q8N635 ENST00000325962
Q8N5R6 ENST00000398814
P07814 ENST00000366923
Q9NQL2 ENST00000369415
Q9NQL9 ENST00000190165
Q13115 ENST00000240100
Q96LA8 ENST00000370078
Q15777 ENST00000358117
Q13113 ENST00000294338
Q15776 ENST00000457389
Q13114 ENST00000560371
Q14444 ENST00000341394
Q8N6K0 ENST00000283547
Q96LA6 ENST00000368176
Q13117 ENST00000382424
Q14449 ENST00000263915
Q96LA5 ENST00000361516
Q13118 ENST00000285407
Q8N6K4 ENST00000319817
Q8N6K7 ENST00000368134
Q01130 ENST00000392485
Q6UY11 ENST00000372488
Q9C0C9 ENST00000319380
Q9C0C6 ENST00000361786
Q9C0C7 ENST00000458649
Q9UEY8 ENST00000356080
Q6UY14 ENST00000271643
Q9NRG0 ENST00000220913
Q9NRG1 ENST00000320152
Q6UXP7 ENST00000282226
P79483 ENST00000426847
Q9NRG4 ENST00000366957
Q9NRG7 ENST00000399395
Q15785 ENST00000372813
Q9C0C4 ENST00000305476
Q15784 ENST00000302584
Q13123 ENST00000417647
Q9C0C2 ENST00000532437
Q9NRG9 ENST00000209873
Q15782 ENST00000445067
Q14451 ENST00000445327
Q13126 ENST00000580900
Q13127 ENST00000309042
Q15788 ENST00000348332
Q5T9S5 ENST00000343253
Q14457 ENST00000361523
B2RXF5 ENST00000555360
Q13129 ENST00000372771
Q9C0B7 ENST00000261778
Q02447 ENST00000310015
Q01113 ENST00000244174
Q9C0B5 ENST00000287169
Q9C0B6 ENST00000361539
Q9NRH1 ENST00000223273
Q9NRH2 ENST00000296088
Q9NRH3 ENST00000251412
Q02446 ENST00000222584
Q9C0B0 ENST00000589666
Q13133 ENST00000467728
Q15796 ENST00000402690
Q9C0B1 ENST00000471389
Q13131 ENST00000354209
Q9C0B2 ENST00000604159
Q14469 ENST00000232424
Q13137 ENST00000448105
Q13136 ENST00000253925
Q15797 ENST00000394092
Q5SY16 ENST00000377705
Q8N6I1 ENST00000390658
P54198 ENST00000599450
Q6UXN7 ENST00000360945
A8K4G0 ENST00000392621
Q6UXN9 ENST00000296490
Q6UXN8 ENST00000355819
Q9C0A6 ENST00000406341
P42167 ENST00000556029
Q01101 ENST00000310227
P42166 ENST00000266732
Q01105 ENST00000372692
Q9NRI5 ENST00000366633
Q13144 ENST00000273783
Q13145 ENST00000375533
Q9C0A0 ENST00000478060
Q13148 ENST00000240185
Q5R3K3 ENST00000368605
P43490 ENST00000222553
B2RXH4 ENST00000422652
Q8N6H7 ENST00000524782
Q6UY01 ENST00000316428
Q9NRJ3 ENST00000489442
Q9NRJ4 ENST00000367097
Q9NRJ5 ENST00000404991
Q13151 ENST00000314940
Q9NRJ7 ENST00000361016
P43487 ENST00000331821
Q13155 ENST00000223029
Q13156 ENST00000373040
P43489 ENST00000379236
Q13153 ENST00000278568
Q13158 ENST00000301838
P54136 ENST00000231572
Q9C0H2 ENST00000258796
P54132 ENST00000355112
A6NJB7 ENST00000341747
Q9UEU0 ENST00000554659
Q6UXT9 ENST00000307201
Q02410 ENST00000265381
Q02413 ENST00000257192
Q13162 ENST00000379341
Q14494 ENST00000362042
Q14493 ENST00000489418
Q13163 ENST00000178640
Q9NRC1 ENST00000265437
Q9UEU5 ENST00000404720
Q14498 ENST00000253363
Q9C0G6 ENST00000389394
Q13164 ENST00000308406
Q9NRC6 ENST00000320955
Q9NRC8 ENST00000328666
Q9NRC9 ENST00000246081
Q8N6N2 ENST00000311308
Q9C0G0 ENST00000299687
Q8N6N3 ENST00000471115
Q8N6N6 ENST00000399011
Q96LD8 ENST00000542035
Q8N6N7 ENST00000356189
Q5HY92 ENST00000333129
Q6UXU6 ENST00000300433
Q5HY98 ENST00000439461
Q6PIF6 ENST00000428314
Q9NRD0 ENST00000393674
Q9C0F3 ENST00000374608
Q9NRD1 ENST00000376753
Q9C0F1 ENST00000426172
Q96LD4 ENST00000254816
Q6PIF2 ENST00000293695
Q13177 ENST00000327134
Q9NRD5 ENST00000404072
Q6UXU4 ENST00000447459
Q96LD1 ENST00000382080
Q96LC9 ENST00000397573
Q8N6M0 ENST00000285420
Q8N6M3 ENST00000396825
Q9C0F0 ENST00000269197
Q8N6M5 ENST00000252505
Q96LC7 ENST00000356298
Q8N6M6 ENST00000375315
Q8N6M9 ENST00000316495
Q8N6M8 ENST00000310914
Q9C0E8 ENST00000272748
Q6V9R5 ENST00000453372
Q03721 ENST00000469655
Q9UEW3 ENST00000327097
Q9C0E2 ENST00000255305
Q9NRE1 ENST00000380390
Q9NRE2 ENST00000371497
Q13185 ENST00000396386
Q9UEW8 ENST00000355999
Q13183 ENST00000314669
Q13188 ENST00000419617
Q96LB9 ENST00000290722
Q8N6L0 ENST00000447857
Q6PID8 ENST00000335420
Q96LB4 ENST00000575971
Q8N6L1 ENST00000295682
Q5SY68 ENST00000368725
Q6PID6 ENST00000337702
Q8N6L7 ENST00000377311
Q9C0D9 ENST00000260585
Q9C0D7 ENST00000278590
Q13191 ENST00000264122
Q6UXS9 ENST00000375726
Q13190 ENST00000294179
Q9NRF2 ENST00000322610
Q9C0D2 ENST00000411936
Q96LB0 ENST00000396275
Q96LB3 ENST00000433700
Q96LB2 ENST00000302797
Q9C0D0 ENST00000379350
Q6UXS0 ENST00000465414
Q9C0D5 ENST00000263635
Q9NRF8 ENST00000443824
Q9C0D3 ENST00000294353
Q9C0D4 ENST00000326756
Q9NRF9 ENST00000374171
Q96KX0 ENST00000287748
Q6UXH8 ENST00000439986
Q96L92 ENST00000458013
Q96L91 ENST00000333577
P56750 ENST00000286808
Q6UXH1 ENST00000404488
Q6UXH0 ENST00000252453
P32780 ENST00000265963
Q6PI98 ENST00000441607
Q96L94 ENST00000325881
Q96L93 ENST00000408042
Q96L96 ENST00000258888
P17152 ENST00000317635
P05177 ENST00000343932
P20794 ENST00000474039
P54105 ENST00000525428
Q15700 ENST00000376104
Q6UXI9 ENST00000427316
P29144 ENST00000376065
Q96KW9 ENST00000283550
P54108 ENST00000433368
Q6UXI7 ENST00000379242
P05181 ENST00000252945
Q9UF33 ENST00000502694
P05186 ENST00000374840
P05187 ENST00000392027
Q9UER7 ENST00000436311
Q15714 ENST00000458659
Q6PI77 ENST00000372735
Q6PI78 ENST00000297632
P19793 ENST00000594882
Q6UXF1 ENST00000321871
Q96KV7 ENST00000293879
Q15717 ENST00000407627
P18464 ENST00000359635
P18465 ENST00000435618
P31431 ENST00000372733
P30101 ENST00000300289
Q9C098 ENST00000416516
Q9C099 ENST00000360375
Q96L73 ENST00000439151
Q01196 ENST00000300305
Q5SXH7 ENST00000369310
Q9C093 ENST00000356031
Q9C091 ENST00000580732
P05154 ENST00000554276
Q9NRA0 ENST00000443164
Q9NRA1 ENST00000502773
P20774 ENST00000262551
P05155 ENST00000278407
Q9NRA2 ENST00000355773
P05156 ENST00000394634
Q9UF47 ENST00000276570
P80404 ENST00000396600
Q6PHW0 ENST00000229447
Q6UXG8 ENST00000327705
Q15723 ENST00000379550
Q15722 ENST00000396789
Q9NRA8 ENST00000397525
P29122 ENST00000348070
Q15726 ENST00000367194
P29120 ENST00000311106
Q9C086 ENST00000233331
Q6UXG2 ENST00000369939
Q6UXG3 ENST00000317310
P32754 ENST00000543163
P43403 ENST00000264972
P43405 ENST00000375746
Q96L58 ENST00000379198
Q96KT7 ENST00000382435
P05160 ENST00000367412
P05161 ENST00000379389
P05162 ENST00000215886
P06493 ENST00000395284
Q9UF56 ENST00000542267
Q9UET6 ENST00000348411
P05164 ENST00000340482
P05165 ENST00000376285
P05166 ENST00000469217
Q9NRB3 ENST00000258711
P20783 ENST00000423158
Q9NQY0 ENST00000276416
Q15738 ENST00000597693
Q14406 ENST00000309894
Q15735 ENST00000331075
Q8N6G5 ENST00000374466
Q8N6G6 ENST00000380548
Q8N6F8 ENST00000575648
Q8N6F7 ENST00000484193
Q01167 ENST00000335255
Q6UXL0 ENST00000329582
Q14410 ENST00000358842
Q15744 ENST00000206513
Q15742 ENST00000300131
Q9NQZ2 ENST00000254803
Q9NQZ3 ENST00000405239
Q9NQZ5 ENST00000337288
Q14416 ENST00000395052
Q15746 ENST00000475616
Q9NQZ6 ENST00000374839
P31483 ENST00000433529
Q9NQZ7 ENST00000370489
Q9NQZ8 ENST00000328070
P30153 ENST00000322088
Q8N6F1 ENST00000296387
P30154 ENST00000311129
Q02487 ENST00000280904
Q6UXM1 ENST00000320743
Q5R3I4 ENST00000381031
Q15751 ENST00000443617
Q15750 ENST00000216160
A6NJL1 ENST00000586855
P56730 ENST00000296498
Q15759 ENST00000395764
Q15758 ENST00000542575
Q01151 ENST00000379153
P42126 ENST00000301729
Q8N6D5 ENST00000592179
P17174 ENST00000370508
Q9UF02 ENST00000169565
Q5T9L3 ENST00000354777
P05198 ENST00000466499
Q14432 ENST00000359062
Q15762 ENST00000582621
Q15761 ENST00000338566
Q5R3F8 ENST00000402918
O95302 ENST00000242209
Q14435 ENST00000392701
Q13105 ENST00000375733
Q13103 ENST00000168148
Q5SXM2 ENST00000298532
Q13107 ENST00000265560
Q15768 ENST00000226091
Q5SXM1 ENST00000343776
Q6UXK5 ENST00000319331
P56749 ENST00000394605
Q8N6D2 ENST00000544682
P56748 ENST00000399899
P56747 ENST00000396925
P56746 ENST00000401528
Q8N6C5 ENST00000370903
Q8N6C8 ENST00000571761
Q6UXK2 ENST00000419208
Q9UF11 ENST00000354190
P17181 ENST00000270139
Q13111 ENST00000301280
Q14442 ENST00000216452
Q15773 ENST00000539187
Q13112 ENST00000314103
Q15772 ENST00000312358
Q5SXM8 ENST00000371738
Q15771 ENST00000533486
P32942 ENST00000160262
O95433 ENST00000216479
P07988 ENST00000342375
O95436 ENST00000382051
Q99250 ENST00000375427
P56915 ENST00000238558
Q96JN0 ENST00000356016
P19971 ENST00000395681
Q9NQ48 ENST00000296135
A6NKQ9 ENST00000301407
Q96JM7 ENST00000368136
Q96JM2 ENST00000457913
Q96JM4 ENST00000393217
Q96JM3 ENST00000361283
P07992 ENST00000013807
Q8N584 ENST00000317571
P04000 ENST00000369951
Q8N587 ENST00000302851
Q8N4W6 ENST00000395069
P07996 ENST00000260356
Q8N4W9 ENST00000359798
P04003 ENST00000367070
O95445 ENST00000426800
P07998 ENST00000340900
P04004 ENST00000573054
Q7L590 ENST00000484800
Q7L591 ENST00000357198
Q9NQ50 ENST00000333130
O95447 ENST00000380671
Q7L592 ENST00000002125
Q9NQ55 ENST00000556468
Q5DJT8 ENST00000370736
Q6PGN9 ENST00000438534
P20963 ENST00000362089
Q5SWA1 ENST00000367188
Q5T8A7 ENST00000604351
Q8N4V2 ENST00000299134
Q8N4V1 ENST00000433339
Q8N573 ENST00000442977
Q96JL9 ENST00000292530
P20962 ENST00000309083
O95456 ENST00000331573
Q8N568 ENST00000302176
Q6GMR7 ENST00000374900
P05305 ENST00000379375
O95455 ENST00000261296
P32927 ENST00000262825
P32926 ENST00000257189
Q9NQ66 ENST00000338037
P56937 ENST00000254521
O95452 ENST00000400065
O95453 ENST00000437198
O95450 ENST00000251582
P18621 ENST00000580261
Q9NQ69 ENST00000367387
Q96JK4 ENST00000330710
Q5TZA2 ENST00000375541
P20933 ENST00000264595
P20930 ENST00000368799
P18615 ENST00000383343
P20936 ENST00000274376
O60784 ENST00000411850
Q96JK2 ENST00000341516
O60783 ENST00000476371
P32929 ENST00000370938
Q8N565 ENST00000263268
Q8N4U5 ENST00000299045
Q8N567 ENST00000380199
Q96JK9 ENST00000509479
Q8N4T8 ENST00000306193
O95467 ENST00000371075
O95466 ENST00000328118
Q9NQ75 ENST00000360314
O95460 ENST00000372754
Q9NQ76 ENST00000395102
Q7L576 ENST00000313077
P19961 ENST00000361355
Q9NQ79 ENST00000370597
O95461 ENST00000354992
P56945 ENST00000418647
P17302 ENST00000282561
Q96JJ3 ENST00000290246
P17301 ENST00000296585
Q99217 ENST00000380712
P20941 ENST00000391997
P19957 ENST00000243924
Q8N4T0 ENST00000297770
Q8N4T4 ENST00000378387
Q96JJ7 ENST00000299608
Q8N554 ENST00000443381
A6NKT7 ENST00000409886
Q96JJ6 ENST00000356300
Q99218 ENST00000383036
Q8N556 ENST00000382543
O95478 ENST00000296802
O95479 ENST00000377403
O95476 ENST00000573600
O95477 ENST00000374736
O95470 ENST00000373202
O95471 ENST00000360325
O95475 ENST00000327720
Q96K31 ENST00000276704
O95473 ENST00000344846
Q96K30 ENST00000548278
Q6UWB1 ENST00000263379
O60765 ENST00000335815
O60762 ENST00000371588
Q6PGQ7 ENST00000390667
Q96JQ5 ENST00000337908
O60763 ENST00000264904
O60760 ENST00000295256
P04040 ENST00000241052
P43630 ENST00000576676
P43631 ENST00000573129
Q5T8D3 ENST00000375888
P31645 ENST00000401766
P31644 ENST00000355395
P04049 ENST00000442415
O95487 ENST00000265175
Q96JQ2 ENST00000298912
Q96K21 ENST00000355341
P32970 ENST00000245903
Q9NQ11 ENST00000326735
P31641 ENST00000360861
O95486 ENST00000398844
P32971 ENST00000223795
Q9NPP4 ENST00000402280
O60779 ENST00000236137
Q96JQ0 ENST00000299441
O95484 ENST00000445369
Q96K19 ENST00000527424
Q96JP9 ENST00000372117
Q8N4Z0 ENST00000373826
P16035 ENST00000262768
P43626 ENST00000576294
Q96JP5 ENST00000316059
P43628 ENST00000603813
Q96K17 ENST00000313334
P43629 ENST00000603295
P04053 ENST00000371174
P04054 ENST00000308366
P05386 ENST00000260379
P05387 ENST00000530797
P05388 ENST00000392514
O95498 ENST00000326499
P30304 ENST00000302506
P30305 ENST00000245960
P32969 ENST00000449470
P30307 ENST00000323760
P31639 ENST00000330498
Q96JP0 ENST00000274457
O95490 ENST00000370717
Q96JP2 ENST00000583560
Q96K12 ENST00000182377
Q19AV6 ENST00000472495
O60749 ENST00000379516
Q9NQ25 ENST00000368043
P30301 ENST00000257979
Q9NPQ8 ENST00000325207
Q9NQ29 ENST00000293872
Q6GMV2 ENST00000389501
O60741 ENST00000303230
Q8N4Y2 ENST00000525077
P06681 ENST00000383362
Q6GMV3 ENST00000328379
P29322 ENST00000166244
P29323 ENST00000400191
P29320 ENST00000336596
P31629 ENST00000367604
Q9NQ30 ENST00000381405
Q9NQ31 ENST00000309377
Q6PGQ1 ENST00000317749
Q9NQ32 ENST00000326053
Q9NPR2 ENST00000379122
Q9NQ33 ENST00000531618
Q9NQ34 ENST00000534025
O60759 ENST00000264192
Q9NQ35 ENST00000309166
Q9NQ38 ENST00000359874
O60755 ENST00000249041
Q9NPR9 ENST00000264080
P18669 ENST00000334828
Q96JN8 ENST00000399464
Q99259 ENST00000358196
P17342 ENST00000265074
Q96JN2 ENST00000297788
Q6PGP7 ENST00000358746
Q8N594 ENST00000262966
P05362 ENST00000264832
Q8N4X5 ENST00000304129
P29317 ENST00000358432
Q5TZF3 ENST00000333279
P04035 ENST00000511206
Q5SW79 ENST00000366542
Q5T7V8 ENST00000367763
P07900 ENST00000334701
P07902 ENST00000378842
Q96JE9 ENST00000304771
Q5T871 ENST00000368747
O60729 ENST00000375241
O60725 ENST00000343813
Q04912 ENST00000296474
Q6UW56 ENST00000380171
Q7L523 ENST00000380527
O60721 ENST00000261892
Q14296 ENST00000297532
Q96JE7 ENST00000308284
Q04917 ENST00000248975
P07910 ENST00000320084
Q6ISS4 ENST00000301202
Q8N4N3 ENST00000564996
P07911 ENST00000570689
Q8N4N8 ENST00000268919
O60739 ENST00000232905
Q5T7W0 ENST00000374126
P07919 ENST00000311672
Q5T7W7 ENST00000341170
Q6UW68 ENST00000586956
O60733 ENST00000332509
Q04900 ENST00000310786
O60732 ENST00000285879
Q5T890 ENST00000288985
Q9NPL8 ENST00000494664
Q7L4P6 ENST00000371833
Q6UW60 ENST00000300954
Q6UW63 ENST00000376004
Q8N4M1 ENST00000271227
Q96JC9 ENST00000396842
Q5TYW1 ENST00000377626
O60706 ENST00000261201
O60704 ENST00000338754
Q5TYW2 ENST00000377477
O60701 ENST00000506179
Q96JC4 ENST00000569383
Q6UW32 ENST00000437936
Q96JC1 ENST00000348544
Q8N4L2 ENST00000285419
Q8N4L4 ENST00000323675
Q96JB6 ENST00000260702
Q96JB8 ENST00000409474
Q8N4L8 ENST00000372318
Q5TYX0 ENST00000376168
O60716 ENST00000399050
O60711 ENST00000528954
Q6UW49 ENST00000310673
Q96JB3 ENST00000443632
Q96JB2 ENST00000349995
Q96JB5 ENST00000338399
Q96JB1 ENST00000359357
Q75T13 ENST00000354764
Q8N4S7 ENST00000318782
P07942 ENST00000222399
Q8N4S9 ENST00000573599
P07947 ENST00000314574
P07949 ENST00000355710
P07948 ENST00000519728
Q5SVZ6 ENST00000359858
P20916 ENST00000392213
Q08E93 ENST00000455764
Q9NPG1 ENST00000537916
Q9NPG2 ENST00000298352
Q9NPG3 ENST00000396658
Q9NPG4 ENST00000231484
Q9NPG8 ENST00000396707
Q8N4S0 ENST00000423339
Q8N543 ENST00000566157
Q96JI7 ENST00000261866
P07951 ENST00000378292
P07954 ENST00000366560
Q8N539 ENST00000448616
P20929 ENST00000409198
Q9NPH0 ENST00000583509
Q9NPH2 ENST00000338128
Q9NPH3 ENST00000317757
Q9NPH5 ENST00000263317
Q9NPH6 ENST00000562137
Q96JH8 ENST00000399583
Q6UVY6 ENST00000367963
Q9NPH9 ENST00000229134
Q8N531 ENST00000331890
Q96JH7 ENST00000310421
Q0ZGT2 ENST00000334785
Q5SW96 ENST00000374338
Q9NPI0 ENST00000278826
Q6UW78 ENST00000531323
Q9NPI1 ENST00000394689
Q9NPI5 ENST00000168977
Q9NPI7 ENST00000347055
Q96JG8 ENST00000485287
Q9NPI8 ENST00000327470
Q9NPI9 ENST00000392671
Q96JG9 ENST00000437464
Q8N4Q1 ENST00000295767
Q8N4Q0 ENST00000322342
Q96JG6 ENST00000305866
Q8N4P3 ENST00000394272
Q8N4P6 ENST00000337428
P20908 ENST00000371817
Q6UVW9 ENST00000455827
Q9NPJ1 ENST00000347364
Q9NPJ3 ENST00000230048
Q96JF0 ENST00000409382
Q9NPJ4 ENST00000374468
Q9NPJ6 ENST00000258648
Q9NPJ8 ENST00000218004
Q6ISU1 ENST00000304672
Q96JF6 ENST00000399604
Q6UW88 ENST00000413830
Q8N4P2 ENST00000408939
Q8N511 ENST00000592692
Q658P3 ENST00000393110
Q14324 ENST00000357701
Q15654 ENST00000200457
Q5T8P6 ENST00000438737
P54296 ENST00000262113
Q8N5I2 ENST00000371421
Q8N5I4 ENST00000334651
Q6UWN8 ENST00000325630
Q8N5I3 ENST00000312942
Q8N5I9 ENST00000552951
Q9UDW3 ENST00000344318
Q6UWN0 ENST00000330743
Q02338 ENST00000358186
Q9UDW1 ENST00000330029
Q6UWN5 ENST00000377950
Q9NQE7 ENST00000230582
Q14332 ENST00000315323
Q13002 ENST00000421544
Q14331 ENST00000226798
Q9NQE9 ENST00000229633
Q15661 ENST00000338844
Q14330 ENST00000397473
Q13003 ENST00000373091
Q13009 ENST00000286827
Q13007 ENST00000391929
Q15669 ENST00000505618
Q8N5H3 ENST00000530349
Q8N5H7 ENST00000314830
Q9UDX4 ENST00000215812
Q6UX01 ENST00000267102
Q9UDX3 ENST00000255858
Q6UX04 ENST00000381070
Q6UX07 ENST00000378895
Q9UDX5 ENST00000266263
Q6UX06 ENST00000219022
Q14344 ENST00000439174
Q15672 ENST00000242261
Q13011 ENST00000221418
Q15678 ENST00000366956
Q13017 ENST00000539826
Q13015 ENST00000368921
Q13018 ENST00000283243
Q8N5G0 ENST00000506197
Q8N5G2 ENST00000374343
Q6UWL6 ENST00000360202
A6NKB5 ENST00000258229
Q9UDY4 ENST00000370763
Q9UDY2 ENST00000539225
Q02318 ENST00000258415
Q765I0 ENST00000340524
Q6UWL2 ENST00000374264
Q9UDY8 ENST00000348428
Q9NQG1 ENST00000373606
P42285 ENST00000230640
Q9UDY6 ENST00000354038
Q9NQG5 ENST00000373433
Q9NQG6 ENST00000404569
Q9NQG7 ENST00000398141
Q13023 ENST00000280979
Q13021 ENST00000272462
Q14353 ENST00000447102
Q13029 ENST00000235372
Q6UWM9 ENST00000251566
Q8N5F7 ENST00000371410
Q15691 ENST00000375571
Q9NQH7 ENST00000357137
Q15697 ENST00000268655
Q15696 ENST00000307771
Q15695 ENST00000391338
Q13033 ENST00000357479
P81877 ENST00000320672
P54259 ENST00000396684
Q15699 ENST00000316824
Q8N5M1 ENST00000474627
P54257 ENST00000568643
Q8N5M4 ENST00000316461
P54252 ENST00000532032
Q96KC9 ENST00000273936
Q96KC8 ENST00000376980
P54253 ENST00000244769
A6NKD2 ENST00000320701
Q8N5M9 ENST00000307768
A6NKD9 ENST00000380243
Q6UX34 ENST00000409230
Q6UWR7 ENST00000296741
Q6UX39 ENST00000339336
Q96KC2 ENST00000377275
Q13042 ENST00000360383
Q13045 ENST00000327031
Q14376 ENST00000374497
Q13043 ENST00000372806
Q9NQA5 ENST00000265310
Q13049 ENST00000373983
Q96KB5 ENST00000301905
Q8N5L8 ENST00000378959
Q7L5N1 ENST00000303904
Q04941 ENST00000595824
Q765P7 ENST00000338779
A6NKF2 ENST00000378909
Q9NQB0 ENST00000355995
Q9UDT6 ENST00000395060
Q7L5N7 ENST00000262134
Q6UX41 ENST00000340184
Q6UX40 ENST00000316425
Q13057 ENST00000590958
P54278 ENST00000265849
Q96KA5 ENST00000320895
Q8N5K1 ENST00000273986
P54277 ENST00000441310
P54274 ENST00000276603
Q6UWP2 ENST00000251312
Q14390 ENST00000448514
Q6UX15 ENST00000375615
Q6UWP8 ENST00000452271
Q6UWP7 ENST00000309052
P54284 ENST00000301050
Q13064 ENST00000314520
Q9NQC1 ENST00000395003
Q13061 ENST00000398178
Q14393 ENST00000327773
Q9NQC3 ENST00000337526
Q14392 ENST00000260061
Q13068 ENST00000594702
Q13065 ENST00000381709
Q14397 ENST00000264717
Q13066 ENST00000381708
Q9NQC7 ENST00000311559
Q9NQC8 ENST00000264020
P54289 ENST00000356253
Q8N5J2 ENST00000361738
A6NKG5 ENST00000534062
Q8N5J4 ENST00000299272
Q6UWQ5 ENST00000375500
Q6UWQ7 ENST00000434646
Q6UX27 ENST00000604425
Q7L5L3 ENST00000406256
Q9UDV6 ENST00000335870
Q13075 ENST00000517649
Q9UDV7 ENST00000262085
Q13077 ENST00000373887
Q6UWF7 ENST00000375478
Q96K76 ENST00000399455
Q01094 ENST00000343380
Q96K78 ENST00000273352
Q6UWF3 ENST00000574081
P54219 ENST00000440926
Q96K75 ENST00000411425
Q33E94 ENST00000357881
P42224 ENST00000409465
Q5SWH9 ENST00000372025
P17275 ENST00000302754
P56880 ENST00000367165
P42229 ENST00000590949
P42226 ENST00000454075
Q6PH81 ENST00000285697
Q7L5A3 ENST00000378561
Q01081 ENST00000380276
Q7L5A8 ENST00000219368
Q01085 ENST00000369093
Q01082 ENST00000356805
Q6PH85 ENST00000478244
Q96K62 ENST00000600990
Q5T8I9 ENST00000370032
Q96K58 ENST00000538906
Q5T8I3 ENST00000370035
Q6UWD8 ENST00000329410
P18583 ENST00000356577
P32881 ENST00000380205
P68871 ENST00000335295
P17252 ENST00000413366
